9.99,9.413462802800014,5.8623283700174955
9.98,9.402456773273277,5.853672054060542
9.97,9.39143554929859,5.845043431235213
9.96,9.380395007923779,5.836436294181129
9.950000000000001,9.369331027710839,5.827844441707362
9.94,9.358239488743719,5.819261678880683
9.93,9.347116272635812,5.8106818171580406
9.92,9.335957262537766,5.80209867456429
9.910000000000002,9.324758343145154,5.793506075915092
9.9,9.313515400706349,5.784897853085806
9.89,9.302224323030297,5.776267845326344
9.879999999999999,9.290880999494425,5.767609899622799
9.87,9.27948132105264,5.758917871106209
9.86,9.268021180243165,5.750185623508528
9.85,9.256496471196758,5.741407029666982
9.84,9.244903089644662,5.732575972076574
9.83,9.233236932926838,5.723686343491704
9.82,9.221493900000018,5.714732047577139
9.81,9.20966989144603,5.705706999609131
9.799999999999999,9.197760809480128,5.696605127227155
9.79,9.185762557959189,5.687420371236638
9.78,9.173671042390195,5.678146686463722
9.77,9.161482169938658,5.668778042662389
9.76,9.149191849437054,5.659308425474792
9.75,9.136795991393441,5.649731837445562
9.74,9.124290508,5.6400422990906725
9.73,9.111671313141683,5.630233850021957
9.72,9.098934322404926,5.62030055012787
9.709999999999999,9.086075453086417,5.61023648081168
9.700000000000001,9.073090624201845,5.600035746287778
9.69,9.059975756494856,5.589692474937441
9.679999999999998,9.046726772445822,5.579200820724744
9.670000000000002,9.033339596280992,5.568554964674306
9.660000000000002,9.019812176215092,5.557751650825627
9.650000000000002,9.006135973913045,5.5467824257425065
9.639999999999999,8.992323248601034,5.53566260424785
9.629999999999999,8.978396276141076,5.524418118204197
9.62,8.964377359501546,5.513074855583282
9.61,8.950288828898117,5.501658656209566
9.599999999999998,8.93615304193548,5.490195308331168
9.590000000000002,8.92199238375,5.478710546029263
9.58,8.907829267153286,5.46723004747715
9.57,8.893686132776619,5.455779434060414
9.559999999999999,8.879585449216309,5.444384270370106
9.549999999999999,8.86554971317991,5.4330700650806385
9.540000000000001,8.851601449633504,5.421862272724582
9.53,8.837763211949692,5.410786296375869
9.52,8.824057582056675,5.399867491253378
9.51,8.810507170588236,5.389131169256281
9.5,8.797134617034693,5.378602604442224
9.49,8.783962589894735,5.368307039458859
9.48,8.771013786828242,5.358269692938926
9.47,8.758310934810128,5.3485157678683
9.459999999999999,8.745876790285118,5.339070460935478
9.450000000000001,8.733734139323476,5.329958972870212
9.44,8.72190579777778,5.321206519778177
9.429999999999998,8.71041461144067,5.312838345477009
9.420000000000002,8.699283456203608,5.304879734838336
9.410000000000002,8.688535238216561,5.2973560281385215
9.4,8.678192894048882,5.290292636420014
9.39,8.66827939085107,5.283715057863086
9.379999999999999,8.658817726517569,5.277648895166312
9.37,8.649830929850753,5.272119873932618
9.36,8.641342060725723,5.267153862055004
9.35,8.633374210256411,5.262776890095349
9.34,8.625950500962572,5.259015172646365
9.33,8.6190940869379,5.255895130665255
9.32,8.61280017534834,5.253413264797908
9.31,8.607019966952796,5.2515182981952915
9.299999999999999,8.60172410236306,5.250179565498096
9.290000000000001,8.59688317526882,5.249366429805947
9.280000000000001,8.592467732185142,5.249048258826692
9.27,8.588448272198272,5.249194402226761
9.26,8.584795246709811,5.249774170203675
9.25,8.581479059179268,5.25075681329969
9.24,8.578470064864865,5.252111503473198
9.23,8.575738570562773,5.253807316442721
9.22,8.573254834344532,5.255813215316064
9.21,8.570989065292846,5.258098035515831
9.200000000000001,8.56891142323562,5.260630471010262
9.19,8.566992018478263,5.263379061857143
9.180000000000001,8.565200911534276,5.266312183066736
9.170000000000002,8.563508112854025,5.2693980347884475
9.160000000000002,8.561883582551799,5.272604633824585
9.150000000000002,8.560297230131004,5.275899806473282
9.14,8.558718914207647,5.279251182701856
9.129999999999999,8.55711844223195,5.282626191650568
9.120000000000001,8.55546557020811,5.285992058466191
9.11,8.55373000241228,5.289315802463824
9.099999999999998,8.551881391108672,5.292564236615016
9.09,8.549889336263746,5.2957039683593585
9.08,8.54772338525853,5.29870140173671
9.07,8.545353032599118,5.301522740836607
9.06,8.542747719625137,5.304133994561183
9.049999999999999,8.539876834216331,5.306500982697938
9.04,8.536709710497242,5.308589343298474
9.03,8.53321562853983,5.310364541359452
9.02,8.529363814064235,5.3117918788019916
9.01,8.52512343813746,5.312836505745966
9.0,8.520463616870146,5.31346343307585
8.99,8.515358674444442,5.313642449651047
8.98,8.509853759176861,5.313418334001945
8.969999999999999,8.50396936570156,5.312808569745712
8.959999999999999,8.497726045930882,5.31183079570139
8.95,8.491144409374996,5.310502800440975
8.94,8.484245123463682,5.3088425170623985
8.93,8.477048913870242,5.306868018184272
8.92,8.46957656483763,5.304597511161829
8.91,8.461848919506735,5.30204933352268
8.9,8.45388688024691,5.2992419486208835
8.89,8.445711408988767,5.296193941506809
8.879999999999999,8.437343527559051,5.2929240150101196
8.87,8.428804318018019,5.289450986032977
8.86,8.420114922998872,5.2857937820492955
8.85,8.411296546049668,5.281971437806944
8.84,8.4023704519774,5.278003092227755
8.830000000000002,8.393357967194579,5.273907985501412
8.82,8.384280480067956,5.269705456368086
8.81,8.375159441269835,5.265414939584929
8.8,8.366016364131669,5.261055963571264
8.790000000000001,8.356872825000002,5.256648148227126
8.780000000000001,8.347750463594993,5.252211202920066
8.77,8.338670983371298,5.247764924634878
8.76,8.329656151881414,5.243329196281129
8.75,8.320727801141553,5.238923985153617
8.74,8.311907827999997,5.234569341541112
8.73,8.303218194508005,5.230285397479063
8.72,8.29468092829325,5.226092365642485
8.71,8.286318122935784,5.222010538375669
8.700000000000001,8.278151938346738,5.218060286856354
8.69,8.270204601149429,5.214262060392178
8.68,8.262498405063289,5.210636385848855
8.67,8.255055711290321,5.2072038672099
8.66,8.247897365282581,5.203983789653048
8.65,8.241015457043874,5.200968597012501
8.64,8.234384469364162,5.1981344287466476
8.63,8.227978814814819,5.195457314598306
8.62,8.221772835341834,5.192913174209332
8.61,8.215740801856148,5.190477817182638
8.6,8.209856913821145,5.188126943586573
8.59,8.204095298837206,5.185836144897664
8.58,8.19843001222352,5.183580905379108
8.57,8.192835036596735,5.181336603892989
8.56,8.187284281446903,5.179078516146039
8.549999999999999,8.181751582710282,5.1767818173687665
8.54,8.176210702339182,5.17442158542949
8.53,8.170635327868856,5.171972804385151
8.52,8.16499907198124,5.169410368471522
8.51,8.159275472065728,5.166709086536327
8.5,8.153437989776739,5.16384368691893
8.49,8.147460010588226,5.1607888227810275
8.48,8.14131484334511,5.157519077892928
8.469999999999999,8.134975719811314,5.154008972880039
8.459999999999999,8.128415794214874,5.150232971934856
8.45,8.121608142789595,5.146165489998975
8.44,8.114525763313605,5.141780900420107
8.43,8.107141574644555,5.137053543088585
8.42,8.09942841625148,5.131957733057185
8.409999999999998,8.091359047743463,5.126467769648186
8.4,8.082906148394772,5.120557946049972
8.389999999999999,8.074042316666668,5.114202559405367
8.379999999999999,8.06474006972587,5.107375921392456
8.37,8.05497184295943,5.10005236929726
8.36,8.04470998948626,5.092206277576365
8.35,8.03392677966507,5.0838120699057345
8.34,8.022594400598798,5.074844231709818
8.33,8.01068495563549,5.065277323162884
8.319999999999999,7.998194948499401,5.055111582357216
8.31,7.985163891105772,5.044392624732279
8.299999999999999,7.971632856919377,5.033167589450915
8.290000000000001,7.957642995903624,5.021483643357841
8.280000000000001,7.943235534981908,5.009387955853081
8.27,7.928451778502417,4.996927676159928
8.26,7.913333108706167,4.984149913021162
8.25,7.897920986198553,4.971101716859375
8.24,7.882256950424243,4.957830064438184
8.23,7.866382620145629,4.944381846062269
8.219999999999999,7.850339693924663,4.930803855354472
8.209999999999999,7.834169950608281,4.917142781648654
8.2,7.817915249817295,4.903445205036649
